,Id Sensore,Data-Ora, Medio
26576,9015,01/01/2021 13:20,0.2
26577,9015,01/01/2021 13:30,0.2
26578,9015,01/01/2021 13:40,0.3
26579,9015,01/01/2021 13:50,0.4
26580,9015,01/01/2021 14:00,0.4
26581,9015,01/01/2021 14:10,0.4
26582,9015,01/01/2021 14:20,0.5
26583,9015,01/01/2021 14:30,0.5
26584,9015,01/01/2021 14:40,0.6
26585,9015,01/01/2021 14:50,0.6
26586,9015,01/01/2021 15:00,0.3
26587,9015,01/01/2021 15:10,0.3
26588,9015,01/01/2021 15:20,0.4
26589,9015,01/01/2021 15:30,0.4
26590,9015,01/01/2021 15:40,0.4
26591,9015,01/01/2021 15:50,0.4
26592,9015,01/01/2021 16:00,0.4
26593,9015,01/01/2021 16:10,0.4
26594,9015,01/01/2021 16:20,0.3
26595,9015,01/01/2021 16:30,0.2
26596,9015,01/01/2021 16:40,0.2
26597,9015,01/01/2021 16:50,0.2
26598,9015,01/01/2021 17:00,0.1
26599,9015,01/01/2021 17:10,0.1
26600,9015,01/01/2021 17:20,0.1
26601,9015,01/01/2021 17:30,0
26602,9015,01/01/2021 17:40,0
26603,9015,01/01/2021 17:50,0
26604,9015,01/01/2021 18:00,0
26605,9015,01/01/2021 18:10,-0.1
26606,9015,01/01/2021 18:20,0
26607,9015,01/01/2021 18:30,0
26608,9015,01/01/2021 18:40,0
26609,9015,01/01/2021 18:50,0.1
26610,9015,01/01/2021 19:00,0.1
26611,9015,01/01/2021 19:10,0
26612,9015,01/01/2021 19:20,0
26613,9015,01/01/2021 19:30,0
26614,9015,01/01/2021 19:40,0
26615,9015,01/01/2021 19:50,0
26616,9015,01/01/2021 20:00,-0.1
26617,9015,01/01/2021 20:10,-0.1
26618,9015,01/01/2021 20:20,-0.2
26619,9015,01/01/2021 20:30,-0.2
26620,9015,01/01/2021 20:40,-0.2
26621,9015,01/01/2021 20:50,-0.2
26622,9015,01/01/2021 21:00,-0.2
26623,9015,01/01/2021 21:10,-0.2
26624,9015,01/01/2021 21:20,-0.1
26625,9015,01/01/2021 21:30,-0.1
26626,9015,01/01/2021 21:40,-0.1
26627,9015,01/01/2021 21:50,-0.2
26628,9015,01/01/2021 22:00,-0.1
26629,9015,01/01/2021 22:10,-0.2
26630,9015,01/01/2021 22:20,-0.2
26631,9015,01/01/2021 22:30,-0.2
26632,9015,01/01/2021 22:40,-0.1
26633,9015,01/01/2021 22:50,-0.1
26634,9015,01/01/2021 23:00,-0.1
26635,9015,01/01/2021 23:10,-0.1
26636,9015,01/01/2021 23:20,-0.1
26637,9015,01/01/2021 23:30,-0.1
26638,9015,01/01/2021 23:40,-0.2
26639,9015,01/01/2021 23:50,-0.2
26640,9015,02/01/2021 00:00,-0.2
26641,9015,02/01/2021 00:10,-0.2
26642,9015,02/01/2021 00:20,-0.2
26643,9015,02/01/2021 00:30,-0.2
26644,9015,02/01/2021 00:40,-0.2
26645,9015,02/01/2021 00:50,-0.1
26646,9015,02/01/2021 01:00,0
26647,9015,02/01/2021 01:10,0.1
26648,9015,02/01/2021 01:20,0
26649,9015,02/01/2021 01:30,0
26650,9015,02/01/2021 01:40,0
26651,9015,02/01/2021 01:50,0
26652,9015,02/01/2021 02:00,0
26653,9015,02/01/2021 02:10,0
26654,9015,02/01/2021 02:20,0
26655,9015,02/01/2021 02:30,-0.1
26656,9015,02/01/2021 02:40,-0.1
26657,9015,02/01/2021 02:50,-0.1
26658,9015,02/01/2021 03:00,0
26659,9015,02/01/2021 03:10,0
26660,9015,02/01/2021 03:20,-0.1
26661,9015,02/01/2021 03:30,-0.1
26662,9015,02/01/2021 03:40,-0.1
26663,9015,02/01/2021 03:50,-0.2
26664,9015,02/01/2021 04:00,-0.2
26665,9015,02/01/2021 04:10,-0.2
26666,9015,02/01/2021 04:20,-0.2
26667,9015,02/01/2021 04:30,-0.1
26668,9015,02/01/2021 04:40,0
26669,9015,02/01/2021 04:50,0
26670,9015,02/01/2021 05:00,0
26671,9015,02/01/2021 05:10,0.1
26672,9015,02/01/2021 05:20,0.2
26673,9015,02/01/2021 05:30,0.3
26674,9015,02/01/2021 05:40,0.1
26675,9015,02/01/2021 05:50,0.1
26676,9015,02/01/2021 06:00,0
26677,9015,02/01/2021 06:10,0
26678,9015,02/01/2021 06:20,0
26679,9015,02/01/2021 06:30,0
26680,9015,02/01/2021 06:40,0.1
26681,9015,02/01/2021 06:50,0.2
26682,9015,02/01/2021 07:00,0.2
26683,9015,02/01/2021 07:10,0.3
26684,9015,02/01/2021 07:20,0.2
26685,9015,02/01/2021 07:30,0.2
26686,9015,02/01/2021 07:40,0.1
26687,9015,02/01/2021 07:50,0.1
26688,9015,02/01/2021 08:00,0.1
26689,9015,02/01/2021 08:10,0.1
26690,9015,02/01/2021 08:20,0.1
26691,9015,02/01/2021 08:30,0.2
26692,9015,02/01/2021 08:40,0.2
26693,9015,02/01/2021 08:50,0.2
26694,9015,02/01/2021 09:00,0.3
26695,9015,02/01/2021 09:10,0.4
26696,9015,02/01/2021 09:20,0.4
26697,9015,02/01/2021 09:30,0.4
26698,9015,02/01/2021 09:40,0.4
26699,9015,02/01/2021 09:50,0.5
26700,9015,02/01/2021 10:00,0.5
26701,9015,02/01/2021 10:10,0.6
26702,9015,02/01/2021 10:20,0.7
26703,9015,02/01/2021 10:30,0.8
26704,9015,02/01/2021 10:40,0.9
26705,9015,02/01/2021 10:50,1
26706,9015,02/01/2021 11:00,1.1
26707,9015,02/01/2021 11:10,1
26708,9015,02/01/2021 11:20,1.1
26709,9015,02/01/2021 11:30,1.2
26710,9015,02/01/2021 11:40,1.3
26711,9015,02/01/2021 11:50,1.2
26712,9015,02/01/2021 12:00,1.3
26713,9015,02/01/2021 12:10,1.3
26714,9015,02/01/2021 12:20,1.5
26715,9015,02/01/2021 12:30,1.6
26716,9015,02/01/2021 12:40,1.7
26717,9015,02/01/2021 12:50,1.9
26718,9015,02/01/2021 13:00,2
26719,9015,02/01/2021 13:10,2
26720,9015,02/01/2021 13:20,1.9
26721,9015,02/01/2021 13:30,1.9
26722,9015,02/01/2021 13:40,1.9
26723,9015,02/01/2021 13:50,1.9
26724,9015,02/01/2021 14:00,2.1
26725,9015,02/01/2021 14:10,2.2
26726,9015,02/01/2021 14:20,2.3
26727,9015,02/01/2021 14:30,2.1
26728,9015,02/01/2021 14:40,1.8
26729,9015,02/01/2021 14:50,1.7
26730,9015,02/01/2021 15:00,1.6
26731,9015,02/01/2021 15:10,1.7
26732,9015,02/01/2021 15:20,1.6
26733,9015,02/01/2021 15:30,1.5
26734,9015,02/01/2021 15:40,1.5
26735,9015,02/01/2021 15:50,1.3
26736,9015,02/01/2021 16:00,1.3
26737,9015,02/01/2021 16:10,1.4
26738,9015,02/01/2021 16:20,1.3
26739,9015,02/01/2021 16:30,1.2
26740,9015,02/01/2021 16:40,1.1
26741,9015,02/01/2021 16:50,1
26742,9015,02/01/2021 17:00,0.9
26743,9015,02/01/2021 17:10,0.9
26744,9015,02/01/2021 17:20,1
26745,9015,02/01/2021 17:30,1.1
26746,9015,02/01/2021 17:40,1
26747,9015,02/01/2021 17:50,1
26748,9015,02/01/2021 18:00,0.9
26749,9015,02/01/2021 18:10,0.8
26750,9015,02/01/2021 18:20,0.7
26751,9015,02/01/2021 18:30,0.8
26752,9015,02/01/2021 18:40,1.1
26753,9015,02/01/2021 18:50,1.2
26754,9015,02/01/2021 19:00,1.1
26755,9015,02/01/2021 19:10,0.9
26756,9015,02/01/2021 19:20,1
26757,9015,02/01/2021 19:30,1
26758,9015,02/01/2021 19:40,1.1
26759,9015,02/01/2021 19:50,0.8
26760,9015,02/01/2021 20:00,0.8
26761,9015,02/01/2021 20:10,0.7
26762,9015,02/01/2021 20:20,0.7
26763,9015,02/01/2021 20:30,0.6
26764,9015,02/01/2021 20:40,0.6
26765,9015,02/01/2021 20:50,0.6
26766,9015,02/01/2021 21:00,0.6
26767,9015,02/01/2021 21:10,0.7
26768,9015,02/01/2021 21:20,0.8
26769,9015,02/01/2021 21:30,0.8
26770,9015,02/01/2021 21:40,0.7
26771,9015,02/01/2021 21:50,0.8
26772,9015,02/01/2021 22:00,0.9
26773,9015,02/01/2021 22:10,0.9
26774,9015,02/01/2021 22:20,1
26775,9015,02/01/2021 22:30,0.9
26776,9015,02/01/2021 22:40,0.8
26777,9015,02/01/2021 22:50,0.8
26778,9015,02/01/2021 23:00,0.8
26779,9015,02/01/2021 23:10,0.8
26780,9015,02/01/2021 23:20,0.7
26781,9015,02/01/2021 23:30,0.7
26782,9015,02/01/2021 23:40,0.7
26783,9015,02/01/2021 23:50,0.7
26784,9015,03/01/2021 00:00,0.8
26785,9015,03/01/2021 00:10,0.8
26786,9015,03/01/2021 00:20,0.8
26787,9015,03/01/2021 00:30,0.8
26788,9015,03/01/2021 00:40,0.7
26789,9015,03/01/2021 00:50,0.7
26790,9015,03/01/2021 01:00,0.7
26791,9015,03/01/2021 01:10,0.7
26792,9015,03/01/2021 01:20,0.7
26793,9015,03/01/2021 01:30,0.7
26794,9015,03/01/2021 01:40,0.6
26795,9015,03/01/2021 01:50,0.7
26796,9015,03/01/2021 02:00,0.7
26797,9015,03/01/2021 02:10,0.7
26798,9015,03/01/2021 02:20,0.7
26799,9015,03/01/2021 02:30,0.6
26800,9015,03/01/2021 02:40,0.6
26801,9015,03/01/2021 02:50,0.5
26802,9015,03/01/2021 03:00,0.3
26803,9015,03/01/2021 03:10,0.2
26804,9015,03/01/2021 03:20,0.2
26805,9015,03/01/2021 03:30,0.2
26806,9015,03/01/2021 03:40,0.2
26807,9015,03/01/2021 03:50,0.2
26808,9015,03/01/2021 04:00,0.1
26809,9015,03/01/2021 04:10,0
26810,9015,03/01/2021 04:20,0
26811,9015,03/01/2021 04:30,-0.1
26812,9015,03/01/2021 04:40,-0.1
26813,9015,03/01/2021 04:50,-0.2
26814,9015,03/01/2021 05:00,-0.2
26815,9015,03/01/2021 05:10,-0.3
26816,9015,03/01/2021 05:20,-0.2
26817,9015,03/01/2021 05:30,-0.1
26818,9015,03/01/2021 05:40,0.2
26819,9015,03/01/2021 05:50,0.2
26820,9015,03/01/2021 06:00,-0.1
26821,9015,03/01/2021 06:10,-0.1
26822,9015,03/01/2021 06:20,-0.1
26823,9015,03/01/2021 06:30,-0.1
26824,9015,03/01/2021 06:40,0.1
26825,9015,03/01/2021 06:50,0.1
26826,9015,03/01/2021 07:00,0
26827,9015,03/01/2021 07:10,0
26828,9015,03/01/2021 07:20,0.1
26829,9015,03/01/2021 07:30,0.1
26830,9015,03/01/2021 07:40,0.1
26831,9015,03/01/2021 07:50,0
26832,9015,03/01/2021 08:00,0.3
26833,9015,03/01/2021 08:10,0.4
26834,9015,03/01/2021 08:20,0.2
26835,9015,03/01/2021 08:30,0.3
26836,9015,03/01/2021 08:40,0.2
26837,9015,03/01/2021 08:50,0.2
26838,9015,03/01/2021 09:00,0.3
26839,9015,03/01/2021 09:10,0.5
26840,9015,03/01/2021 09:20,0.6
26841,9015,03/01/2021 09:30,0.5
26842,9015,03/01/2021 09:40,0.6
26843,9015,03/01/2021 09:50,0.8
26844,9015,03/01/2021 10:00,1.1
26845,9015,03/01/2021 10:10,1.3
26846,9015,03/01/2021 10:20,1.3
26847,9015,03/01/2021 10:30,1.4
26848,9015,03/01/2021 10:40,1.5
26849,9015,03/01/2021 10:50,1.7
26850,9015,03/01/2021 11:00,1.7
26851,9015,03/01/2021 11:10,1.7
26852,9015,03/01/2021 11:20,2
26853,9015,03/01/2021 11:30,2.2
26854,9015,03/01/2021 11:40,2.3
26855,9015,03/01/2021 11:50,2.2
26856,9015,03/01/2021 12:00,2.2
26857,9015,03/01/2021 12:10,2.3
26858,9015,03/01/2021 12:20,2.5
26859,9015,03/01/2021 12:30,2.7
26860,9015,03/01/2021 12:40,2.6
26861,9015,03/01/2021 12:50,2.5
26862,9015,03/01/2021 13:00,2.3
26863,9015,03/01/2021 13:10,2.4
26864,9015,03/01/2021 13:20,2.6
26865,9015,03/01/2021 13:30,2.4
26866,9015,03/01/2021 13:40,2.1
26867,9015,03/01/2021 13:50,2
26868,9015,03/01/2021 14:00,2
26869,9015,03/01/2021 14:10,2
26870,9015,03/01/2021 14:20,2
26871,9015,03/01/2021 14:30,2.1
26872,9015,03/01/2021 14:40,2.1
26873,9015,03/01/2021 14:50,1.9
26874,9015,03/01/2021 15:00,1.8
26875,9015,03/01/2021 15:10,1.9
26876,9015,03/01/2021 15:20,1.7
26877,9015,03/01/2021 15:30,1.6
26878,9015,03/01/2021 15:40,1.5
26879,9015,03/01/2021 15:50,1.4
26880,9015,03/01/2021 16:00,1.1
26881,9015,03/01/2021 16:10,1.1
26882,9015,03/01/2021 16:20,1.1
26883,9015,03/01/2021 16:30,1
26884,9015,03/01/2021 16:40,0.9
26885,9015,03/01/2021 16:50,0.9
26886,9015,03/01/2021 17:00,0.7
26887,9015,03/01/2021 17:10,0.6
26888,9015,03/01/2021 17:20,0.6
26889,9015,03/01/2021 17:30,0.6
26890,9015,03/01/2021 17:40,0.6
26891,9015,03/01/2021 17:50,0.5
26892,9015,03/01/2021 18:00,0.5
26893,9015,03/01/2021 18:10,0.4
26894,9015,03/01/2021 18:20,0.4
26895,9015,03/01/2021 18:30,0.4
26896,9015,03/01/2021 18:40,0.4
26897,9015,03/01/2021 18:50,0.4
26898,9015,03/01/2021 19:00,0.4
26899,9015,03/01/2021 19:10,0.4
26900,9015,03/01/2021 19:20,0.4
26901,9015,03/01/2021 19:30,0.4
26902,9015,03/01/2021 19:40,0.4
26903,9015,03/01/2021 19:50,0.4
26904,9015,03/01/2021 20:00,0.3
26905,9015,03/01/2021 20:10,0.3
26906,9015,03/01/2021 20:20,0.3
26907,9015,03/01/2021 20:30,0.3
26908,9015,03/01/2021 20:40,0.3
26909,9015,03/01/2021 20:50,0.4
26910,9015,03/01/2021 21:00,0.5
26911,9015,03/01/2021 21:10,0.6
26912,9015,03/01/2021 21:20,0.6
26913,9015,03/01/2021 21:30,0.6
26914,9015,03/01/2021 21:40,0.7
26915,9015,03/01/2021 21:50,0.9
26916,9015,03/01/2021 22:00,0.8
26917,9015,03/01/2021 22:10,0.8
26918,9015,03/01/2021 22:20,0.7
26919,9015,03/01/2021 22:30,0.6
26920,9015,03/01/2021 22:40,0.5
26921,9015,03/01/2021 22:50,0.4
26922,9015,03/01/2021 23:00,0.2
26923,9015,03/01/2021 23:10,0.1
26924,9015,03/01/2021 23:20,-0.1
26925,9015,03/01/2021 23:30,-0.3
26926,9015,03/01/2021 23:40,-0.2
26927,9015,03/01/2021 23:50,-0.2
26928,9015,04/01/2021 00:00,-0.3
26929,9015,04/01/2021 00:10,-0.5
26930,9015,04/01/2021 00:20,-0.5
26931,9015,04/01/2021 00:30,-0.7
26932,9015,04/01/2021 00:40,-0.9
26933,9015,04/01/2021 00:50,-0.9
26934,9015,04/01/2021 01:00,-1
26935,9015,04/01/2021 01:10,-1
26936,9015,04/01/2021 01:20,-1
26937,9015,04/01/2021 01:30,-1
26938,9015,04/01/2021 01:40,-1
26939,9015,04/01/2021 01:50,-0.8
26940,9015,04/01/2021 02:00,-0.5
26941,9015,04/01/2021 02:10,-0.4
26942,9015,04/01/2021 02:20,-0.3
26943,9015,04/01/2021 02:30,-0.3
26944,9015,04/01/2021 02:40,-0.2
26945,9015,04/01/2021 02:50,0
26946,9015,04/01/2021 03:00,0
26947,9015,04/01/2021 03:10,-0.1
26948,9015,04/01/2021 03:20,-0.3
26949,9015,04/01/2021 03:30,-0.4
26950,9015,04/01/2021 03:40,-0.8
26951,9015,04/01/2021 03:50,-1.1
26952,9015,04/01/2021 04:00,-1.4
26953,9015,04/01/2021 04:10,-1.8
26954,9015,04/01/2021 04:20,-2
26955,9015,04/01/2021 04:30,-1.8
26956,9015,04/01/2021 04:40,-1.6
26957,9015,04/01/2021 04:50,-1.7
26958,9015,04/01/2021 05:00,-1.7
26959,9015,04/01/2021 05:10,-1.9
26960,9015,04/01/2021 05:20,-1.8
26961,9015,04/01/2021 05:30,-1.9
26962,9015,04/01/2021 05:40,-1.9
26963,9015,04/01/2021 05:50,-1.9
26964,9015,04/01/2021 06:00,-1.8
26965,9015,04/01/2021 06:10,-1.8
26966,9015,04/01/2021 06:20,-1.8
26967,9015,04/01/2021 06:30,-1.6
26968,9015,04/01/2021 06:40,-1.5
26969,9015,04/01/2021 06:50,-1.5
26970,9015,04/01/2021 07:00,-1.6
26971,9015,04/01/2021 07:10,-1.5
26972,9015,04/01/2021 07:20,-1.4
26973,9015,04/01/2021 07:30,-1.3
26974,9015,04/01/2021 07:40,-1.2
26975,9015,04/01/2021 07:50,-1.2
26976,9015,04/01/2021 08:00,-1.2
26977,9015,04/01/2021 08:10,-1.1
26978,9015,04/01/2021 08:20,-1.2
26979,9015,04/01/2021 08:30,-1.1
26980,9015,04/01/2021 08:40,-1
26981,9015,04/01/2021 08:50,-0.9
26982,9015,04/01/2021 09:00,-0.8
26983,9015,04/01/2021 09:10,-0.7
26984,9015,04/01/2021 09:20,-0.6
26985,9015,04/01/2021 09:30,-0.5
26986,9015,04/01/2021 09:40,-0.3
26987,9015,04/01/2021 09:50,-0.2
26988,9015,04/01/2021 10:00,-0.2
26989,9015,04/01/2021 10:10,0.3
26990,9015,04/01/2021 10:20,0.7
26991,9015,04/01/2021 10:30,0.9
26992,9015,04/01/2021 10:40,1.2
26993,9015,04/01/2021 10:50,1.5
26994,9015,04/01/2021 11:00,1.7
26995,9015,04/01/2021 11:10,1.9
26996,9015,04/01/2021 11:20,2.1
26997,9015,04/01/2021 11:30,2.4
26998,9015,04/01/2021 11:40,2.8
26999,9015,04/01/2021 11:50,2.9
27000,9015,04/01/2021 12:00,2.7
27001,9015,04/01/2021 12:10,2.5
27002,9015,04/01/2021 12:20,2.4
27003,9015,04/01/2021 12:30,2.4
27004,9015,04/01/2021 12:40,2.2
27005,9015,04/01/2021 12:50,2.1
27006,9015,04/01/2021 13:00,2
27007,9015,04/01/2021 13:10,1.9
27008,9015,04/01/2021 13:20,2.2
27009,9015,04/01/2021 13:30,2.5
27010,9015,04/01/2021 13:40,2.9
27011,9015,04/01/2021 13:50,3
27012,9015,04/01/2021 14:00,2.9
27013,9015,04/01/2021 14:10,2.8
27014,9015,04/01/2021 14:20,2.9
27015,9015,04/01/2021 14:30,2.7
27016,9015,04/01/2021 14:40,2.2
27017,9015,04/01/2021 14:50,2.6
27018,9015,04/01/2021 15:00,3
27019,9015,04/01/2021 15:10,3
27020,9015,04/01/2021 15:20,3.1
27021,9015,04/01/2021 15:30,3.1
27022,9015,04/01/2021 15:40,2.8
27023,9015,04/01/2021 15:50,2.6
27024,9015,04/01/2021 16:00,2.5
27025,9015,04/01/2021 16:10,2.3
27026,9015,04/01/2021 16:20,2.1
27027,9015,04/01/2021 16:30,2
27028,9015,04/01/2021 16:40,1.8
27029,9015,04/01/2021 16:50,1.5
27030,9015,04/01/2021 17:00,1.2
27031,9015,04/01/2021 17:10,1.1
27032,9015,04/01/2021 17:20,1
27033,9015,04/01/2021 17:30,1
27034,9015,04/01/2021 17:40,0.9
27035,9015,04/01/2021 17:50,0.7
27036,9015,04/01/2021 18:00,0.7
27037,9015,04/01/2021 18:10,0.5
27038,9015,04/01/2021 18:20,0.5
27039,9015,04/01/2021 18:30,0.7
27040,9015,04/01/2021 18:40,0.7
27041,9015,04/01/2021 18:50,0.7
27042,9015,04/01/2021 19:00,0.6
27043,9015,04/01/2021 19:10,0.4
27044,9015,04/01/2021 19:20,0.2
27045,9015,04/01/2021 19:30,0
27046,9015,04/01/2021 19:40,-0.2
27047,9015,04/01/2021 19:50,-0.3
27048,9015,04/01/2021 20:00,-0.5
27049,9015,04/01/2021 20:10,-0.7
27050,9015,04/01/2021 20:20,-1.1
27051,9015,04/01/2021 20:30,-1.3
27052,9015,04/01/2021 20:40,-1.5
27053,9015,04/01/2021 20:50,-1.7
27054,9015,04/01/2021 21:00,-1.9
27055,9015,04/01/2021 21:10,-1.9
27056,9015,04/01/2021 21:20,-1.8
27057,9015,04/01/2021 21:30,-1.8
27058,9015,04/01/2021 21:40,-1.5
27059,9015,04/01/2021 21:50,-1.5
27060,9015,04/01/2021 22:00,-1.3
27061,9015,04/01/2021 22:10,-0.9
27062,9015,04/01/2021 22:20,-0.8
27063,9015,04/01/2021 22:30,-0.7
27064,9015,04/01/2021 22:40,-0.6
27065,9015,04/01/2021 22:50,-0.5
27066,9015,04/01/2021 23:00,-0.5
27067,9015,04/01/2021 23:10,-0.4
27068,9015,04/01/2021 23:20,-0.3
27069,9015,04/01/2021 23:30,-0.2
27070,9015,04/01/2021 23:40,-0.2
27071,9015,04/01/2021 23:50,-0.3
27072,9015,05/01/2021 00:00,-0.3
27073,9015,05/01/2021 00:10,-0.4
27074,9015,05/01/2021 00:20,-0.5
27075,9015,05/01/2021 00:30,-0.5
27076,9015,05/01/2021 00:40,-0.6
27077,9015,05/01/2021 00:50,-0.7
27078,9015,05/01/2021 01:00,-0.7
27079,9015,05/01/2021 01:10,-0.9
27080,9015,05/01/2021 01:20,-1.1
27081,9015,05/01/2021 01:30,-1.2
27082,9015,05/01/2021 01:40,-1.3
27083,9015,05/01/2021 01:50,-1.5
27084,9015,05/01/2021 02:00,-1.5
27085,9015,05/01/2021 02:10,-1.4
27086,9015,05/01/2021 02:20,-1.3
27087,9015,05/01/2021 02:30,-1.4
27088,9015,05/01/2021 02:40,-1.6
27089,9015,05/01/2021 02:50,-1.6
27090,9015,05/01/2021 03:00,-1.4
27091,9015,05/01/2021 03:10,-1.5
27092,9015,05/01/2021 03:20,-1.4
27093,9015,05/01/2021 03:30,-1.3
27094,9015,05/01/2021 03:40,-1.3
27095,9015,05/01/2021 03:50,-1.2
27096,9015,05/01/2021 04:00,-1.1
27097,9015,05/01/2021 04:10,-1.2
27098,9015,05/01/2021 04:20,-1.3
27099,9015,05/01/2021 04:30,-1.4
27100,9015,05/01/2021 04:40,-1.3
27101,9015,05/01/2021 04:50,-1.3
27102,9015,05/01/2021 05:00,-1.4
27103,9015,05/01/2021 05:10,-1.3
27104,9015,05/01/2021 05:20,-1.3
27105,9015,05/01/2021 05:30,-1.1
27106,9015,05/01/2021 05:40,-1
27107,9015,05/01/2021 05:50,-0.9
27108,9015,05/01/2021 06:00,-0.9
27109,9015,05/01/2021 06:10,-0.8
27110,9015,05/01/2021 06:20,-0.9
27111,9015,05/01/2021 06:30,-0.9
27112,9015,05/01/2021 06:40,-0.8
27113,9015,05/01/2021 06:50,-1
27114,9015,05/01/2021 07:00,-1
27115,9015,05/01/2021 07:10,-1.1
27116,9015,05/01/2021 07:20,-1.3
27117,9015,05/01/2021 07:30,-1.5
27118,9015,05/01/2021 07:40,-1.8
27119,9015,05/01/2021 07:50,-1.9
27120,9015,05/01/2021 08:00,-1.8
27121,9015,05/01/2021 08:10,-1.9
27122,9015,05/01/2021 08:20,-1.8
27123,9015,05/01/2021 08:30,-1.6
27124,9015,05/01/2021 08:40,-1.4
27125,9015,05/01/2021 08:50,-1.5
27126,9015,05/01/2021 09:00,-1.5
27127,9015,05/01/2021 09:10,-1.5
27128,9015,05/01/2021 09:20,-1.4
27129,9015,05/01/2021 09:30,-1.1
27130,9015,05/01/2021 09:40,-1.1
27131,9015,05/01/2021 09:50,-1.1
27132,9015,05/01/2021 10:00,-1.2
27133,9015,05/01/2021 10:10,-1.2
27134,9015,05/01/2021 10:20,-1.1
27135,9015,05/01/2021 10:30,-0.5
27136,9015,05/01/2021 10:40,-0.3
27137,9015,05/01/2021 10:50,0.1
27138,9015,05/01/2021 11:00,0.4
27139,9015,05/01/2021 11:10,0.7
27140,9015,05/01/2021 11:20,0.9
27141,9015,05/01/2021 11:30,1.2
27142,9015,05/01/2021 11:40,1.4
27143,9015,05/01/2021 11:50,1.7
27144,9015,05/01/2021 12:00,2
27145,9015,05/01/2021 12:10,2.1
27146,9015,05/01/2021 12:20,2.3
27147,9015,05/01/2021 12:30,2.4
27148,9015,05/01/2021 12:40,2.5
27149,9015,05/01/2021 12:50,2.5
27150,9015,05/01/2021 13:00,2.7
27151,9015,05/01/2021 13:10,3
27152,9015,05/01/2021 13:20,2.7
27153,9015,05/01/2021 13:30,3
27154,9015,05/01/2021 13:40,3
27155,9015,05/01/2021 13:50,3
